uniqueID,drugName,condition,review,rating,date,usefulCount
137173,Isotretinoin,Acne,"""I have struggled with acne for so long I started getting it in the 6th grade I got cystic acne in 8th grade and it was horrible because I went to a kindergarten through 8th grade school every day a little kid would say something about it like &quot;Oh my God what happened to your face&quot; &quot;Ew what&#039;s on your face&quot; I was so embarrassed  and I had tried almost every acne medication out there. I never wanted to try Accutane because I was scared of all the side effects but it was worth it. I&#039;m a sophomore in high school now and my skin is completely clear and the only side effect I noticed were that my lips got badly dried out but it wasn&#039;t a huge problem.""",10,6-Sep-14,27
137521,Isotretinoin,Acne,"""It&#039;s been about 9 months since I stopped taking Accutane. I had really bad acne on my back and chest and tried everything and Accutane was the only thing that worked. The acne on my face was pretty bad but not as bad as the other places while I was on Accutane I never got any pimples but about 2 months after I stopped, it all came back on my face. I&#039;m considering taking it again but I experienced some memory loss, backaches, bloodshot eyes, and my lips are still always very dry. It worked amazing on my back and chest though and I haven&#039;t had a pimple there since.""",7,7-Jul-09,16
137230,Isotretinoin,Acne,"""I am 40 years old and have been struggling with adult acne for ten years now.  My face has always been oily and topical creams/antibiotics have only been temporary fixes. My dermatologist and I decided to finally give Isotretinoin a try. I started taking Amnesteen in September 2013. The first three months I had moderate breakouts as expected.  But in December and so far this month I&#039;ve not had any acne, with the exception of a small bump I noticed today. I just had my last appointment with my dermatologist yesterday where he gave me my last prescription.  The only side effects have been dry eyes, skin and lips but not severe at all.  Aquaphor for the lips and Cerave for my face have been awesome. So far, very happy with the results.""",9,9-Jan-14,19
136965,Isotretinoin,Acne,"""I like everyone suffered from acne for the longest time. My face was so gross it hindered my self confidence and faith in myself. 

Like everyone, I tried a million creams and pills and washes, none worked, and a lot made my acne worse. 

Acutane is the nuclear option. It cuts off all moisture to your face, and your face basically presses the reset button and figures out that sending all that oil isn&#039;t a good idea. Of course, that means your lips are chapped, your face is dry, and you&#039;ll probably get nosebleeds. To me, that was more than worth it. 

If you think there are other routes to stop your face from looking like a pizza, try those, but if you&#039;ve tried everything and are ready to nuke your face and try again, acutane worked.""",9,24-Nov-16,24
137252,Isotretinoin,Acne,"""I took this in my sophomore year in high school since I was suffering with severe acne all over my face, chest and back. Astonishingly, it cleared it all up within the second month. I felt great but got a call from my doctor saying that I should immediately get off this medication because my Liver Function Tests sky rocketed. It was very scary but my liver eventually recovered. A year later my acne came back, and came back hard. It was hard to go to school and I had bad cystic acne. I talked to my doctor and decided to go back on. I am now two months into the medication again and seem to be having a lot more side effects. I&#039;m still experiencing bad acne with redness but I know it will clear up sometime. As for the liver, every things fine so far.""",9,18-Oct-13,14
137480,Isotretinoin,Acne,"""I used accutane about 6 years ago when I was 19 for 6 months -I don&#039;t remember the dose- it cleared up my skin, but just a few short months later the acne was back.  My skin is nowhere where it was when I started using accutane, but it is pretty bad, so I am going to be doing a second treatment.  I am a little scard this time because I am actually researching it and they make you wait a month before you can get a prescription which is a lot of time to have to think about it. I just can&#039;t deal with the acne anymore. I also heard that the second treatment usually &quot;cures&quot; the problem. I am really hoping that this will be it.""",9,13-Nov-08,15
137093,Isotretinoin,Acne,"""I took accutane for 5 months. My acne cleared but I still have discoloration. The side effects were horrible. The back pain for the first two months was almost unbearable. The mood swings, headaches, and dry skin were terrible too.  It was effective, but I never want to have to go through that for 5 months again.""",6,1-Mar-16,8
137158,Isotretinoin,Acne,"""Best thing I&#039;ve ever done ! I started getting acne when I was 7 took Accutane when I was 11 &amp; my entire face cleared up within 9 months longer then expected but I don&#039;t get any acne beside when I&#039;m menstruating &amp; their very minor. Only side effects were very dry skin &amp; lips &amp; mood swings I recommend it""",10,21-Nov-14,25
137329,Isotretinoin,Acne,"""I was on Accutane when I was 16 for about 8 months. I first took 40 mg a day then he moved it to 80. The only negative side effect I had was dry lips. My doctor kept me on it longer because I have extremely sensitive skin and can&#039;t use topical things like benzoyl peroxide because it makes my break out in skin rashes.  I have had clear skin up until about six months ago. I am 24 so that&#039;s 7 yrs of clear skin. I am going back to my dermatologist this week so hopefully he will put me back on it because it is amazing. I would seriously stay on it forever if I could.""",10,20-Nov-11,4
136981,Isotretinoin,Acne,"""I was on accutane for almost 2 months.  About a month and a half in, my eyes started to bother me. They were incredibly dry and it constantly felt like I had an eyelash in them. They were burning like crazy and hurt to move. I was worried I had an infection, so I went to my eye doctor. They told me both of my optic nerves were swollen and referred me to a neuro opthamologist. I was immediately taken off accutane. It has been a couple weeks since I stopped the medication and my eyes have finally stopped bothering me. If I had continued the medication, I could&#039;ve had permanent eye damage. The scariest side effects may be rare, and this drug may be a &quot;holy grail&quot; for stubborn acne, but is clear skin really worth going blind, etc?""",5,7-Oct-16,26
136895,Isotretinoin,Acne,"""I&#039;ve only been on Absorica for a month now, but it&#039;s been great so far. I do have side effects... mostly itchy, itchy scalp- selsun blue shampoo works great. Plus conditioned and &quot;it&#039;s a 10&quot; leave in conditioner all together seems to relieve it almost completely! Semi-dry skin.. nothing some lotion won&#039;t fix. My lips are the absolute worst though. Soooo dry and sensitive! I use aquaphor and vaniply ointment (available at derm) and they help... but please trust me when I say to order some &quot;Dr. Dan&#039;s CortiBalm&quot; this stuff is a LIFESAVER! Other than that, wash with Cetaphil gentle skin cleanser, use Cetaphil gentle skin moisturizer, Cetaphil night time cream @ night only-super oily. Also, definitely get Eucerin redness relief day lotion!""",9,23-Jun-17,1
137014,Isotretinoin,Rosacea,"""I am man and I have rosacea from 13 years. today 19 years Dr to try me accutane 20 mg 4 times a week and my rosacea to improved.  I  took 4 months of treatment and will be updating as I will going .""",8,21-Apr-16,7
137246,Isotretinoin,Acne,"""1995-1996 I was in 40mg is Accutane while stationed  in Okinawa, Japan. I was a Go getter soldier, but being on light duty 24/7 due to sun exposure I suddenly became depressed. I carried my depression out to civilian world when I left. Depression developed anxiety. My facial sweating was and still is profusive.. I&#039;m 38 yrs old the oldest grandchild of 54 grand kids and the only one without a child of my own, I blame Accutane. I&#039;m have 10% service connected tinnitus from use. And I just found out last month that I have glaucoma stemmed from the Occular opacities from use of Accutane. Been bloated ever since I left service in 1997, we are 2013. I esophagitis been scoped 21 times also colonoscopy at age 27""",10,10-Nov-13,17
136998,Isotretinoin,Acne,"""When I was a teenager I suffered from terrible acne and scars.  I was put on Accutane and while I was quite moody, it was totally worth it because when I was done my skin was flawless.  I was never happier.  My skin stayed this way for years until my doctor informed me that the hormone changes during pregnancy were probably the cause for my acne resurfacing.  My birth control was helping. It wasn&#039;t until I got a blood clot in my chest and was told I could never take birth control again that it got worse.  I never realized how much the birth control was helping.  My skin got so bad I never wanted to leave the house.  I am going back on Accutane in a few days and praying I get the same results I did 15 years ago.""",10,12-Aug-16,4
136996,Isotretinoin,Acne,"""It took me awhile to see real results while on Claravis, I even stopped taking it for about 2 weeks at one point because the side effects were too much to handle. The dry/peeling skin resulted in a lot of scarring, and it was extremely difficult to get used to. However, by the 3rd month I had developed a good moisturizing routine that really helped to keep my skin looking healthy. It took a lot longer than I had originally expected, and it took a lot of patience, but I am a week into my 4th month on Claravis and have been acne free for a few weeks now. My dermatologist is saying I may not even need to go the full 6 months because of my great progress. So if you are considering this mediciation for your acne, just be very patient.""",9,20-Aug-16,20
137378,Isotretinoin,Acne,"""I&#039;m in my 3rd month. Accutane is working GREAT! I had breakouts on the first couple of weeks then my skin really dried up. I&#039;m loving it so far, I am now a bit more confident and hopes up for a great result in 3 months!""",8,20-Dec-12,11
136920,Isotretinoin,Acne,"""I struggled with such bad acne since I was in middle school. I tried almost every type of over the counter medicine that there was and none of it worked. During my Freshman year of high school, I decided that I needed a cure for my acne because of how terrible it was getting. I went to a dermatologist and he recommend Accutane for about 7 months. After about 3 months, I could not believe that my face was getting clearer! When I was finally done, my skin was clear! I was so excited!! I even recommend Accutane to one of my friends and her face turned out great as well. I took Accutane back in 2009 and I&#039;m now 22 years old and my face still looks fantastic! I highly recommend Accutane to anyone who is struggling with acne, it works!""",10,13-Jan-17,38
137186,Isotretinoin,Acne,"""It is incredible. It really makes a difference to your skin. Yes it gets worse before it gets better, but once you get past the painful stage of breakouts, all you see week by week is improvement! I highly recommend it to those with severe acne. Before you know it, your skin will be perfect!""",10,10-Mar-15,41
137066,Isotretinoin,Acne,"""After hearing about the horror stories, I was hesitant to try Accutane. I tried Minocycline (Solodyn), Doryx (Doxycycline), and Bactrim DS. The only thing that was pretty good at clearing was Bactrim DS. Bactrim worked best, but was not working anymore. I had no choice but to go with Accutane. It was a little drying with the eyes initially and my lips still get dry. What people fail to mention is that your body adjusts to the side effects and that you won&#039;t have an initial breakout if you start low. I started at 40mg. Going to 60mg this month (my second month). Don&#039;t forget, Accutane takes between 2-4 months to see clearing. Good luck! :)""",9,4-Nov-15,22
136997,Isotretinoin,Acne,"""I read all of the reviews which scared me. I even had one of my friends tell me that she went mental on the medication and to not do it. Likewise my beautician also warned me of the side effects saying she felt 10
X older and your skin should be very bad before considering it. I decided to start regardless of the reviews on the basis that I could stop if it all got too much.  
I am 29 had perfect skin all of my teenage life and gradually into my 20s I was getting huge cystic acne on my chin and cheeks. When one went away and scarred another would form and so the vicious cycle continued. 
I have had very minimum side effects! Dry lips but seriously not bad at all. Do not believe the reviews! Go on it it will
Change your life !!""",10,13-Aug-16,20
137102,Isotretinoin,Acne,"""I have been struggling with mild to severe acne since middle school. at the end of my senior year I started an accutane plan, 40mg for 6 months.

The beginning symptoms were exactly what I expected. Worsening of acne initially, then extreme dryness, and finally RESULT! My acne was vanishing I couldn&#039;t believe it! I was so excited and had the most confidence in forever.

That all came crashing down when the love of my life and girlfriend of 5 months tried to have sex on our 5 month , which was also valentine&#039;s day. Here we are, both virgins, about make love and I CANNOT GET AN ERECTION. I&#039;ve looked into it a bit and know that the first time can be difficult for a lot of guys. But it just didn&#039;t feel right, so I&#039;m posting a warning.""",1,15-Feb-16,10
137382,Isotretinoin,Acne,"""I am 19 years old with severe acne. I took this when I was around 16 or 17 for about 3 months. I was never happier with how my face looked I had absolutely not one pimple after taking this for 3 months BUT I stopped taking it because I was happy with the results when I was supposed to take it for 9 months. Don&#039;t do that! Because my acne came back almost just as bad. I hear if you take it for the full amount it works though. I honestly had no real side effects. I think because I only took it for 3 months.""",10,4-Jun-11,3
136902,Isotretinoin,Acne,"""I used Claravis for my first course and everything went well. The side effects that I remember were extremely chapped/dry lips, dry skin, dry hair (which I didn&#039;t have to wash for a week), joint pain, headaches.  I repeated the treatment because some acne was reappearing but nothing compared to the begining so I took a much lower dose. The second course was with Amnesteem (because it was the one available at Walgreens in that moment) and everything was going well until my liver enzymes were elevating each month and I had to stop the medicine.  When I recovered, I went back to Claravis and liver enzymes got normalized.  My doctor said that he experienced the same side effect with other patients.""",5,31-May-17,1
137392,Isotretinoin,Acne,"""I had serious acne that was causing scars on my face and after 6 or 7 months on Accutane (my doctor kept me on for an extra month). I must admit that my skin is SO MUCH BETTER! Although now that the acne is gone I see all the horrible scars left behind, I know that at least I am not getting anymore. I had minimal side effects (some chapped lips and dry skin) and I believe that a lot of the REALLY bad side-effects you read about might not even be caused by the medicine. 

Now that I am off the medicine it continues to work! My chest, back and face all look 100% clearer then before. If you have bad acne GO ON ACCUTANE now. It&#039;s not worth the pain and suffering especially when there is a cure!""",10,17-Apr-11,4
137402,Isotretinoin,Acne,"""Taking isotretinoin is the best decision I made to treat my acne. It was only 7 months ago I was helplessly looking through these forums for advice and experiences from ex users of the medicine. Acne was dominating my thoughts, and you become very self conscious. The first 4 months are slow improvements, however in others, by 4 months their acne has cleared. Taking the medicine makes your lips dry, but I advice you cleanse and moisturize everyday, and use a lip balm or pawpaw cream. If you play sports this medicine is perfectly fine. THE BEST ADVICE I have however is not too have caffeine in your diet, this is essential, a good diet is also good, and exercise everyday. I highly, highly recommend taking this medicine, it changed my life.""",10,23-Feb-11,0
137113,Isotretinoin,Acne,"""This drug is the best. I&#039;ve taken it twice stubborn acne keeps on coming back.. That&#039;s the only thing, but to others it never comes back. I want to go on it again to get cleared up again.. I just started this birth control called the implanon and I think that it makes my acne worse.. I don&#039;t have big pimples, small looking ones that are annoying..I also have a lot of whiteheads because my skin is so oily.. I&#039;m going to make an appointment soon.. Accutane works really well.. It clears ur skin like no other..""",9,19-Sep-15,6
137304,Isotretinoin,Acne,"""I am 42 years old.  I first took Accutane 30 years ago when i was 12 years old.  I had extremely bad acne.  I took my second round of Accutane at 20.  I took a third round at 23.  In between I have tried every medication and cream known to man.
Without Accutane there is no doubt I would have severe scarring.  It&#039;s not a lifetime cure for all.  I haven&#039;t been able to wear contacts since my mid twenties due to chronic dry eyes.  The side  effects can be tough.  However, without Accutane, my life would have been much different.""",10,12-Dec-12,21
137319,Isotretinoin,Acne,"""I don&#039;t have acne any more and it made my face so clear that everyone asks me what did I do to my face.""",9,23-Jul-12,5
137546,Isotretinoin,Acne,"""I&#039;ve been on Accutane for three months now and have already seen a major difference in my skin. My skin used to be super oily to the point where even right after I washed my face there was a layer of oil. After the first month all the oil had dried up, but I still had acne (which is obviously to be expected). Now, after just 3 months my acne is almost completely gone. Granted, I always have to have chapstick wherever I go since my lips are very dry, but it is manageable. I also have to make sure to apply lotion regularly especially on colder days. Other than the dryness, I have had no other side effects and would certainly say that the side effects I have had are worth it.""",10,26-Feb-09,16
137267,Isotretinoin,Acne,"""Absorica worked right away. After the second month, I was almost acne-free. However, at the end of my fifth month, it has stopped working. Acne is coming back on my back, chest, shoulders and face. I&#039;m on 60 mg a day, so I might up my dosage. I am now very skeptical of the product, and I am preparing to just accept my acne, because there is absolutely nothing I can do about it. Even isotretinoin didn&#039;t save me.""",4,29-Jul-13,6
136865,Isotretinoin,Acne,"""Let me start off by saying - this drug works.  For most, if not all of middle/high school, I had very bad acne that was resistant to doxycycline, minocycline, proactiv, Murad, benzoyl peroxide, salycilic acid, and all the wipes I could get my hands on.  You more than likely will be free from acne at least for a few years after treatment, and it&#039;s absolutely wonderful!  Being able to walk around without having to check mirrors for a new red/white bump on your face is as great as you think it will is.  Unfortunately all this comes at a cost, which is why they&#039;re so serious and cautious when giving it to you.  They still don&#039;t know exactly how it works - only that it&#039;s permanent.  It doesn&#039;t just affect your acne it affects your entire body.""",4,14-Apr-17,13
137185,Isotretinoin,Acne,"""I&#039;ve been on accutane 3 months now. I&#039;ve had persistent acne since I was in middle school and nothing has worked besides this. Right now I&#039;ll get occasional acne but it&#039;s clear for the most part. My whole body has gotten dry because of it and is often very uncomfortable. But the worst side effect are these mood swings and depression accutane has caused me. It has really effected my relationship and I cannot help it. I&#039;m on 40 mg but it was worse when I was on 60. Even though this is a difficult side effect, I am amazed at how clear my face is so far.""",7,14-Mar-15,9
137000,Isotretinoin,Acne,"""I started having cystic acne at age11. I had it on my face but not as bad as the big sore ozzing cysts on my back and chest and even on my breasts. It was a terrible time for me that followed me into adult hood. I had tried every antibiotic known to man. Every cream, soap and vitamin out there. Finally in 1981 a dermatologist recommended Accurate. This was the brand name one. Generics weren&#039;t so popular then. It worked wonders! I couldn&#039;t believe that I could be acne free. I still had and still do have bad scarring but no pimples or cyst s. I took it for 6 months. I was great for about 11yrs. I then developed hidradenitis on my inner thighs and stomach and breasts. I then was prescribed generic accurate. It didn&#039;t help that condition at all""",10,8-Aug-16,3
137036,Isotretinoin,Acne,"""I just started my Accutane today. My biggest concern right now is that he prescribed me with 10mg a day. Which I think is a very low dosage considering my cystic acne and the inflammation I showed to him. And also I saw some other people got 40mg to kick start their accutane. I&#039;m wondering if anyone here had any experience with this low dosage of accutane before? Will it be effective?""",1,18-Jan-16,12
137298,Isotretinoin,Acne,"""This is my honest experience. I convinced myself that I would take the medicine and the moment I should notice side effects I would stop. While on Accutane, the worst the side effects got were chapped lips, dry skin on my hands and elbows, and sensitivity to sunburns (never had a sun burn in my life before then). Accutane worked like a charm and my skin became perfect, but it wasn&#039;t until two years after coming off it did my hair start to thin. """,5,9-Dec-11,7
137049,Isotretinoin,Acne,"""I had no significant problems with the Isotretinoin. My extremely oily skin prevented the medicine from drying out my face, however my lips did become extremely chapped. I suffered none of the harsh side effects, but I did do my part by staying out of the sun. The only problem I had was near the end of the five months. When winter hit, my eczema flared up and I have not been able to get it back to normal. My feet also became very dry and cracked, which is not normal for me. Considering those are the only side effects I have suffered, I am very pleased with the results. My oily skin is not nearly as bad as it was and I have not had a pimple show up in the two months I have been off of the medicine.""",9,22-Dec-15,6
136942,Isotretinoin,Acne,"""I&#039;ve already taken 3 trials of Accutane and I still have acne problems. Most of the litthe ones have gone away but I still get the bumps across my forehead, the large cyst like acne on my cheeks and along my jaw line, as well as the occasional  back and chest acne that flares up on occasion. 3 trials and it still hasn&#039;t done much for me. I&#039;ve even considered going back for a 4th because nothing over the counter helps.""",5,4-Jul-16,1
137462,Isotretinoin,Acne,"""I have been on Claravis for a couple of months now. I developed moderate acne as an adult and it was those difficult ones under your skin that were impossible to get rid of. I tried all the over the counter stuff but I realized that they all have the same ingredients. So even though they sound amazing on T.V, they&#039;re all a waste of money. I was skeptical about Claravis at first but I was just so frustrated. I&#039;m on my 3rd month now and I&#039;ve only gotten ONE pimple since I started it and it was during the first month. As far as the downsides, I&#039;m only really experiencing dry lips and dry skin in patches. But that could be because I have eczema. Other than that, I haven&#039;t experienced anything else.""",6,4-May-10,16
136955,Isotretinoin,Acne,"""I have been on accuntane for just over 2 months so far, starting on 20mg a day, second month 40mg a day and going into my third month of 60mg. My skin is the worst it has ever been! I take comfort in the countless reviews that this medication does work and one day I will have clear skin! It&#039;s a small price to pay for a few months of hell to be acne free after years of putting up with it! The only plus side is the oily skin I used to suffer with is a distant memory! Dry lips are a slight pain although it&#039;s manageable, lipsticks stays on for a total of ten minutes. Dry skin and dry hair slightly also, the hardest part for me to cope with is the horrific breakout, however I&#039;m assured that this is normal. Fingers crossed it works.""",5,4-Dec-16,14
137250,Isotretinoin,Acne,"""I&#039;ve been on claravis 60mg a day (30 mg twice daily) for almost 3 months now. I&#039;ve seen some great improvement but I really expected to be completely clear by now. However I just read that you&#039;re supposed to take this pill with food and I haven&#039;t been doing that. Symptoms are horrible. Worst muscle aches I&#039;ve ever had in my life and my lips are so dry putting on Carmex every 10 seconds still barely helps. I used to have beautiful long shiny hair and now my hair is extremely stringy and brittle and I can only wash it once a week. I always feel sick and dehydrated and no amount of water I drink helps. Also my skin is a really weird texture. Headaches so bad sometimes I can&#039;t even see straight. Im trying so hard to stick it out but well see""",7,23-Oct-13,12
137260,Isotretinoin,Acne,"""DON&#039;T BE PUT OFF BY A BAD REVIEW! I took Accutane when I was 18, I held off taking it for a while as of all of the reviews. Me and my friend were both on it, she suffered with the dry skin and nose bleeds but its no where near as bad as it sounds. I never even noticed her dry skin and if you&#039;re good and slap moisturizer on you&#039;ll be fine! I threatened about the dry skin and I tell you I didn&#039;t have one side effect I just remember loving life! No more make up sliding off my face due to oiliness either. The side effects depend on your dose I was on 30mg but my friend was on 80mg and had side effects. You can take a lower dose but you&#039;ll be on the treatment for longer as you&#039;re given a certain amount depending on your weight.""",10,8-Sep-13,35
137457,Isotretinoin,Acne,"""If your face doesn&#039;t respond to over the counter products, you don&#039;t need to try everything out there.  ProActiv, SkinID, OXY, they are all the same!  Don&#039;t hesitate to try this miracle drug.  Pay attention to the side effects, of course, but this is not just a treatment, it is a cure.  I had severe acne from 16 - 20 and I tried everything!  Doctors were so reluctant to use this Accutane, keeping it as a last resort.  Once they were finally convinced I wasn&#039;t responding to anything else, and that I wouldn&#039;t just outgrow it, they finally put me on it, and the results were dramatic.  Within weeks, I could actually feel the change in my skin.  My skin finally felt normal, instead of greasy and painful.  I wasn&#039;t afraid to touch it anymore.""",10,24-Jun-10,19
136912,Isotretinoin,Acne,"""Very good results, although I had terribly dry, red skin, face moisturizer really helped! the medicine done its job &amp; I only took about 5 months of accutane which left me with clear skin. I get a clogged pore or a small pimple every now and then but over all, great medicine! Really does wonders""",10,7-Feb-17,20
136954,Isotretinoin,Acne,"""I experienced most of the side effects that my dermatologist told me about, primarily the dry skin portion. I was instructed to avoid chlorine, avoid direct sun light w/o sunscreen, and other things. The dry skin was really the only really not fun part, it was almost like eczema. I had large patches on my arms, and primarily at the corners of my mouth that were extremely painful when cracked. The doctor did recommend some facial moisturizers (Cerave), cleansers(Cerave), and lip balm(Aquaphor) to help in the healing process, which I still use today :)  I was extremely pleased with my results and occasionally had zits after the use but nothing compared to the initial skin. My skin also recovered great!""",9,8-Dec-16,8
137471,Isotretinoin,Acne,"""Accutane is the best thing that ever happened to me, and the only thing in my whole life that I regret is not taking it sooner.

The only side effect was dryness, which is totally manageable!""",9,26-Feb-10,15
